Consignee,ContainerType,ShipmentType,OriginService,DestinationService,ETD,Measurement,OriginCountry,DestinationCountry
Customer1   ,HIGH,IEL,CY ,CY ,28/09/2014,80.64,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,28/09/2014,68.009,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,28/09/2014,68.76,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,28/09/2014,70.18,VN,JP
Customer1   ,HIGH,IEL,CFS,CY ,28/09/2014,68.38,VN,JP
Customer1   ,HIGH,IEL,CFS,CY ,04/10/2014,70.31,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,04/10/2014,70.91,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,28/09/2014,61.766,CN,JP
Customer1   ,HIGH,IEL,CFS,CY ,28/09/2014,61.454,CN,JP
Customer1   ,HIGH,IEL,CFS,CY ,28/09/2014,62.994,CN,JP
Customer1   ,HIGH,IEL,CFS,CY ,28/09/2014,67.025,CN,JP
Customer1   ,DRY ,IEL,CFS,CY ,28/09/2014,50.301,CN,JP
Customer1   ,DRY ,IEL,CFS,CFS,26/08/2014,0,CN,MY
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.1,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.07,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,79.45,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.54,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,79.04,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.41,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,62.6,IN,JP
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,51.4,IN,JP
Customer1   ,DRY ,IEL,CFS,CFS,26/08/2014,0,CN,MY
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,51.24,IN,JP
Customer1   ,HIGH,IEL,CY ,CY ,12/08/2014,79.1,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,52.84,CN,AU
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,19.66,CN,AU
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.61,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.48,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,79.99,VN,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,38.37,CN,MY
Customer1   ,TRAI,IEL,CFS,CY ,06/11/2014,4.62,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,06/11/2014,0.96,CN,CN
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.11,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.32,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.19,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,80.69,VN,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,7.353,PK,JP
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,23.03,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,48.04,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,46.06,CN,GB
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,23.41,CN,GB
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,55.91,CN,ZA
Customer1   ,AIR ,AIR,CFS,CFS,26/08/2014,0.552,IN,BE
Customer1   ,TRAI,IEL,CFS,CY ,06/11/2014,6.49,CN,CN
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,18.15,SG,AU
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,53.05,IN,JP
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,8.44,BD,JP
Customer1   ,AIR ,AIR,CFS,CY ,06/11/2014,0.21,TH,AE
Customer1   ,DRY ,IEL,CFS,CFS,26/08/2014,4.42,LK,AU
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,61.3,IN,GB
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,43.34,BD,CN
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,9.1,HK,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.931,VN,NL
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.88,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.274,VN,NL
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.507,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.281,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.281,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,08/09/2014,69.47,VN,IN
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,40.99,IN,DE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,7.468,TH,BE
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,2.291,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,2.511,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,2.182,CN,CN
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,51.29,IN,GB
Customer1   ,HIGH,IEL,CFS,CY ,05/11/2014,76.302,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,6.73,IN,MY
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,16.02,IN,MY
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,6.044,IN,PH
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,4.64,VN,JP
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,1.68,TH,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.222,TW,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,64.779,LK,AE
Customer1   ,TRAI,IEL,CY ,CFS,08/09/2014,1.21,BG,BE
Customer1   ,AIR ,AIR,CFS,CFS,26/08/2014,1.527,IL,CN
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,62.52,BD,KR
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,3.6,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0.23,CN,TW
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,2.18,TR,BE
Customer1   ,AIR ,AIR,CFS,CFS,26/08/2014,0,LK,MY
Customer1   ,DRY ,OCE,CFS,CFS,12/08/2014,0,IN,MY
Customer1   ,AIR ,AIR,CFS,CY ,08/09/2014,3.43,HK,NL
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,0,US,MY
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,4.22,US,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,58.349,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,63.78,IN,BE
Customer1   ,HIGH,IEL,CFS,CY ,26/08/2014,66.56,IN,BE
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,22.56,BD,TW
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,23.92,IN,ZA
Customer1   ,DRY ,IEL,CFS,CY ,26/08/2014,43.22,IN,GB
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,49.268,TR,BE
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,11.98,TR,BE
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,20.73,TR,GB
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,76.281,TR,BE
Customer1   ,TRAI,IEL,CFS,CY ,26/08/2014,4.37,TR,BE
Customer1   ,AIR ,AIR,CFS,CY ,26/08/2014,10.35,EG,BE
Customer1   ,DRY ,IEL,CFS,CY ,03/11/2014,26.12,VN,GB
Customer1   ,HIGH,IEL,CY ,CY ,14/10/2014,64.01,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,03/11/2014,30.82,VN,GB
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,55.76,CN,TW
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,19.12,CN,TW
Customer1   ,DRY ,OCE,CFS,CY ,15/10/2014,41.921,MY,ID
Customer1   ,DRY ,IEL,CY ,CY ,15/10/2014,58.41,ID,BE
Customer1   ,DRY ,IEL,CY ,CY ,15/10/2014,58.35,ID,BE
Customer1   ,DRY ,OCE,CFS,CFS,03/11/2014,0,MY,MY
Customer1   ,DRY ,IEL,CFS,CY ,07/10/2014,22.79,CN,ZA
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,5.56,CN,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,3.99,CN,MY
Customer1   ,DRY ,IEL,CFS,CY ,21/10/2014,16.67,TH,KR
Customer1   ,DRY ,IEL,CFS,CY ,21/10/2014,8.02,TH,KR
Customer1   ,DRY ,IEL,CY ,CY ,15/10/2014,58.34,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,22/09/2014,58.746,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,52.32,CN,HK
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,53.15,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,23/09/2014,0,HN,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,27.3,VN,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,46.68,VN,MY
Customer1   ,DRY ,IEL,CY ,CY ,07/10/2014,58.24,ID,CN
Customer1   ,HIGH,IEL,CY ,CY ,07/10/2014,66.24,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,9.18,VN,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,31.06,ID,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,22.016,ID,AU
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,68.646,ID,AU
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,67.29,ID,AU
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,79.36,VN,BE
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,29.82,VN,NL
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,42.76,VN,NL
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,64.91,VN,DE
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,79.65,VN,GB
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,69.26,ID,JP
Customer1   ,HIGH,IEL,CFS,CY ,07/10/2014,62.87,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,07/10/2014,28.53,ID,CN
Customer1   ,HIGH,IEL,CFS,CY ,07/10/2014,69.845,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,22.72,VN,CN
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,15.98,ID,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,33.48,VN,GB
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,79.4,VN,BE
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,44.868,LK,JP
Customer1   ,HIGH,IEL,CFS,CY ,06/10/2014,63.35,LK,JP
Customer1   ,HIGH,IEL,CFS,CY ,07/10/2014,68.47,LK,BE
Customer1   ,DRY ,IEL,CFS,CY ,07/10/2014,55.97,LK,BE
Customer1   ,DRY ,IEL,CFS,CFS,06/10/2014,0,LK,MY
Customer1   ,DRY ,IEL,CFS,CFS,06/10/2014,0,LK,MY
Customer1   ,DRY ,IEL,CFS,CFS,06/10/2014,0,LK,MY
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,9.647,LK,MY
Customer1   ,AIR ,AIR,CFS,CFS,07/10/2014,0.711,IL,PE
Customer1   ,DRY ,IEL,CFS,CY ,06/10/2014,11.701,LK,MY
Customer1   ,HIGH,IEL,CFS,CY ,14/10/2014,70.91,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,14/10/2014,70.88,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,14/10/2014,69.43,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,14/10/2014,70.38,VN,CN
Customer1   ,DRY ,IEL,CFS,CY ,07/10/2014,14.99,IN,GB
Customer1   ,DRY ,IEL,CFS,CY ,07/10/2014,26.14,IN,BE
Customer1   ,HIGH,IEL,CFS,CY ,07/10/2014,61.73,IN,BE
Customer1   ,HIGH,IEL,CFS,CY ,07/10/2014,65.98,IN,BE
Customer1   ,HIGH,OCE,CFS,CFS,07/10/2014,0,IN,MY
Customer1   ,DRY ,IEL,CFS,CY ,07/10/2014,37.78,IN,KR
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,1.119,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,0.405,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,2.532,VN,JP
Customer1   ,AIR ,AIR,CFS,CY ,06/10/2014,1.67,LK,AE
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,0.81,TH,PE
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,1.68,TH,PE
Customer1   ,TRAI,IEL,CY ,CY ,06/10/2014,28.4,IT,BE
Customer1   ,AIR ,AIR,CFS,CY ,06/10/2014,0.88,VN,NL
Customer1   ,DRY ,IEL,CFS,CY ,22/09/2014,14.327,LK,AE
Customer1   ,AIR ,AIR,CFS,CY ,23/09/2014,26.19,TH,CO
Customer1   ,TRAI,IEL,CFS,CY ,22/09/2014,46.711,TR,BE
Customer1   ,HIGH,IEL,CY ,CY ,07/10/2014,68.13,IN,BE
Customer1   ,HIGH,IEL,CY ,CY ,07/10/2014,68.65,IN,BE
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,1.43,LK,GB
Customer1   ,TRAI,IEL,CY ,CY ,06/10/2014,34.47,IT,BE
Customer1   ,AIR ,AIR,CFS,CY ,07/10/2014,9.49,VN,BE
Customer1   ,AIR ,AIR,CFS,CFS,07/10/2014,0.13,IT,BR
Customer1   ,AIR ,AIR,CFS,CY ,06/10/2014,2.66,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,06/10/2014,3.48,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,06/10/2014,6.59,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,06/10/2014,6.56,CN,JP
Customer1   ,HIGH,IEL,CY ,CY ,14/10/2014,68,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,21/10/2014,21.16,CN,NL
Customer1   ,AIR ,AIR,CFS,CY ,01/08/2014,0.701,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,01/08/2014,1.346,VN,NL
Customer1   ,AIR ,AIR,CFS,CY ,01/08/2014,1.791,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,01/08/2014,5.151,VN,BE
Customer1   ,HIGH,IEL,CY ,CY ,20/08/2014,68,CN,AU
Customer1   ,AIR ,AIR,CFS,CY ,31/07/2014,0.327,KH,GB
Customer1   ,TRAI,IEL,CFS,CY ,02/09/2014,1.76,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,02/09/2014,1.95,CN,CN
Customer1   ,HIGH,IEL,CY ,CY ,31/07/2014,78,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,57.99,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,28.524,LK,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/07/2014,77.57,CN,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/07/2014,78.41,CN,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/07/2014,78.39,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,9.498,PK,MY
Customer1   ,HIGH,IEL,CY ,CY ,31/07/2014,68.34,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,32.19,ID,GB
Customer1   ,HIGH,IEL,CFS,CFS,31/07/2014,0,CN,MY
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,46.46,ID,GB
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,30.79,ID,GB
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,34.87,PK,KR
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,46.44,ID,GB
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,22.49,CN,TH
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,8.694,CN,NL
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,29.17,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,53.951,PK,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/07/2014,68.179,PK,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,54.57,PK,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/07/2014,69.672,PK,BE
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,14.35,PK,BE
Customer1   ,AIR ,AIR,CFS,CY ,19/08/2014,0.297,VN,CN
Customer1   ,AIR ,AIR,CFS,CY ,19/08/2014,3.438,VN,TW
Customer1   ,AIR ,AIR,CFS,CFS,19/08/2014,0.63,IL,BR
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,9.442,PK,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,56.861,PK,AU
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,22.603,PK,AU
Customer1   ,HIGH,IEL,CFS,CY ,20/08/2014,69.62,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,20/08/2014,68.15,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,17.83,ID,NL
Customer1   ,DRY ,IEL,CFS,CY ,20/08/2014,30.79,ID,GB
Customer1   ,TRAI,IEL,CFS,CY ,02/09/2014,0.774,CN,CN
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,27.99,CN,ZA
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,38.07,CN,GB
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,54.89,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,24.44,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,5.8,CN,BE
Customer1   ,HIGH,IEL,CY ,CY ,01/08/2014,68.02,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,28.52,VN,TH
Customer1   ,HIGH,IEL,CY ,CY ,01/08/2014,79.08,CN,BE
Customer1   ,HIGH,IEL,CY ,CY ,31/07/2014,68.07,CN,BE
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,68.32,MY,DZ
Customer1   ,HIGH,OCE,CFS,CY ,01/08/2014,68.32,MY,DZ
Customer1   ,DRY ,IEL,CFS,CY ,01/08/2014,58.29,MY,DZ
Customer1   ,DRY ,OCE,CFS,CY ,01/08/2014,58.29,MY,DZ
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,68.36,MY,DZ
Customer1   ,AIR ,AIR,CFS,CY ,19/08/2014,0.66,TR,JP
Customer1   ,DRY ,IEL,CFS,CY ,01/08/2014,57.895,MY,DZ
Customer1   ,DRY ,OCE,CFS,CY ,01/08/2014,57.895,MY,DZ
Customer1   ,HIGH,OCE,CFS,CY ,01/08/2014,68.36,MY,DZ
Customer1   ,DRY ,OCE,CFS,CY ,01/08/2014,53.83,MY,DZ
Customer1   ,DRY ,OCE,CFS,CY ,01/08/2014,53.83,MY,DZ
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,34.24,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,01/08/2014,27.94,MY,DZ
Customer1   ,DRY ,OCE,CFS,CY ,01/08/2014,27.94,MY,DZ
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,69,VN,JP
Customer1   ,DRY ,IEL,CFS,CY ,01/08/2014,58.41,VN,JP
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,67.33,VN,JP
Customer1   ,AIR ,AIR,CFS,CY ,20/08/2014,0.89,CN,TW
Customer1   ,AIR ,AIR,CFS,CY ,20/08/2014,6.82,CN,KR
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,69.87,VN,JP
Customer1   ,DRY ,IEL,CFS,CY ,01/08/2014,18.07,VN,HK
Customer1   ,DRY ,IEL,CFS,CY ,31/07/2014,10.42,CN,KR
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,66.185,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,66.441,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,66.088,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,68,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,68.098,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,65.423,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,62.31,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,01/08/2014,60.805,CN,PH
Customer1   ,HIGH,IEL,CFS,CY ,31/07/2014,78.38,CN,BE
Customer1   ,HIGH,IEL,CFS,CY ,19/08/2014,63.98,IN,FR
Customer1   ,DRY ,IEL,CY ,CY ,05/07/2014,58.04,CN,BE
Customer1   ,DRY ,IEL,CY ,CY ,05/07/2014,58,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,11/10/2014,1.17,CN,TW
Customer1   ,AIR ,AIR,CFS,CY ,11/10/2014,1.53,CN,PH
Customer1   ,AIR ,AIR,CFS,CY ,11/10/2014,3.33,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,11/10/2014,8.26,CN,BE
Customer1   ,HIGH,IEL,CY ,CY ,12/10/2014,68.21,ID,ZA
Customer1   ,DRY ,IEL,CFS,CY ,12/10/2014,36.67,ID,NL
Customer1   ,DRY ,IEL,CY ,CY ,12/10/2014,59.6,ID,IN
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,0,VN,MY
Customer1   ,DRY ,IEL,CFS,CY ,24/09/2014,54.702,CN,KR
Customer1   ,DRY ,IEL,CFS,CY ,24/09/2014,52.847,CN,KR
Customer1   ,DRY ,IEL,CFS,CY ,24/09/2014,14.98,MY,ID
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,2.12,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,0.918,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,3.09,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,2.95,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,0.95,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,0.41,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,24/09/2014,18.56,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/09/2014,0.711,TR,PA
Customer1   ,AIR ,AIR,CFS,CFS,12/10/2014,0.72,IT,EC
Customer1   ,HIGH,IEL,CY ,CY ,31/10/2014,68.32,ID,BE
Customer1   ,AIR ,AIR,CFS,CFS,12/10/2014,1.14,IT,EC
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,1.66,CN,KR
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,10.4,CN,KR
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,0.93,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,2.28,CN,HK
Customer1   ,DRY ,IEL,CY ,CY ,12/10/2014,58.35,ID,ZA
Customer1   ,HIGH,IEL,CY ,CY ,12/10/2014,68.24,ID,ZA
Customer1   ,HIGH,IEL,CY ,CY ,12/10/2014,68.18,ID,ZA
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,39.88,CN,KR
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,0.13,CN,AU
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,2.4,CN,AU
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,1.378,CN,KR
Customer1   ,AIR ,AIR,CFS,CY ,12/10/2014,1.335,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,11/10/2014,8.69,VN,BE
Customer1   ,DRY ,IEL,CY ,CY ,12/10/2014,55.069,ID,AU
Customer1   ,DRY ,IEL,CY ,CY ,12/10/2014,56.314,ID,AU
Customer1   ,DRY ,IEL,CY ,CY ,12/10/2014,55.734,ID,AU
Customer1   ,HIGH,IEL,CFS,CY ,12/10/2014,78.243,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,12/10/2014,78.798,ID,BE
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.668,CN,CN
Customer1   ,DRY ,IEL,CFS,CY ,12/10/2014,28.25,ID,ZA
Customer1   ,TRAI,IEL,CY ,CY ,26/11/2014,68.249,IT,BE
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,40.396,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2.37,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2.48,CN,CN
Customer1   ,TRAI,IEL,CY ,CY ,26/11/2014,1.79,IT,BE
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.58,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,5.649,CN,CN
Customer1   ,TRAI,IEL,CY ,CY ,26/11/2014,2.92,IT,GB
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,22.001,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,4.09,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2.91,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,1.26,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.6,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,1,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,1.28,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.82,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,7.06,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,3.47,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,3.65,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2.99,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,3.39,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,4.96,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,1.83,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.5,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,3.89,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.51,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.68,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,3.14,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2.51,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,2.92,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,6.6,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.68,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,10/10/2014,0.17,CN,CN
